ID produit;Référence du produit;Nom du fournisseur;EAN 13;Nom du produit;Description courte;Description longue;Mots clés;Caractéristiques;Poids;Nombre de produits en stock;Titre de la page;Méta description;Photo 1;Photo 2;Photo 3;Photo 4;Photo 5;Etat;ID Marque;Nom Marque;ID Catégorie principale parente;Catégorie principale parente;ID Sous-catégorie principale;Sous-catégorie principale;Prix d'achat HT du produit;Prix du produit (TTC hors remise);Taux de tva;Quantité
#6995;P100;Ava;8436621350422;La veille boulangerie  P100  Ava;Présentation d'un kit de broderie au point de croix compté,  toile zweigart Aida blanche 6.3 points au cm,  fils 70 couleurs,  Dimensions de l'ouvrage terminé : 28.6 x 28.6 cm.;"<p><strong><em><span style=""font-size:16px;"">Kit de broderie à réaliser au point de croix compté,  point arrière,  sur une toile zweigart Aida blanche 6.3 points au cm,  les fils coton mouliné de Luca-S et DMC de 70 couleurs dont 22 mélanges triés sur carte,  ( le dessin n'set pas imprimé sur la toile),  suivant le diagramme en couleurs,  explications fournie,  Dimensions de l'ouvrage terminé : 28.6 x 28.6 cm .<br />
La veille boulangerie  P100  Ava.</span></em></strong><br />
<span style=""font-size:16px;"">vendu sans cadre.</span></p>";"Ava  P100; Ava  P100  La veille boulagerie; La veille boulangerie  P100  Ava; La-brodeuse; Marque  Ava  P100; broderie; broderie  Ava  P100; broderie  Boulangerie; kit; kit  Ava  P100; kit point de croix  Ava  P100; kit point de croix  Boutique; kit à broder; point compté; point de croix";"Kit de broderie au point  de croix compté;Le kit à broder comprend :;La toile zweigart Aida blanche 6.3 points au cm;les fils coton mouliné de Luca-S et DMC 70 couleurs dont 22 mélanges triés sur carte;Une aiguille à broder N°26 de John James;Diagramme en couleurs;Explications en plusieurs langues dont le français;Dimensions de l'ouvrage terminé : 28.6 x 28.6 cm";290;1;Ava  P100  La veille boulangerie  kit point de croix;La veille boulangerie P100 Ava,  kit au point de croix compté,  toile zweigart Aida blanche 6.3 points au cm, fils 70 couleurs, ouvrage terminé : 28.6 x 28.6 cm;https://media.cdnws.com/_i/37812/m840-32863/44/66/ava-p100-kit-de-point-croix-compte-la-veille-boulangerie.jpeg;https://media.cdnws.com/_i/37812/m840-32864/2158/67/ava-p100-kit-de-point-croix-compte-la-veille-boulangerie-1.jpeg;https://media.cdnws.com/_i/37812/m840-32862/2549/65/ava-p100-kit-de-point-croix-compte-la-veille-boulangerie-2.jpeg;https://media.cdnws.com/_i/37812/m840-32861/1893/64/ava-p100-kit-de-point-croix-compte-la-veille-boulangerie-3.jpeg;https://media.cdnws.com/_i/37812/m840-32860/3392/63/ava-p100-kit-de-point-croix-compte-la-veille-boulangerie-4.jpeg;Affiché;#90;Ava;#7;Kits  de  Broderie  par  Marque;#349;Ava;23,41;70,23;20;1
#6994;P038;Ava;8436621350217;Camp dans la forêt  P038  Ava;Présentation d'un kit de broderie au point de croix compté,  toile zweigart Aida bleu 6.3 points au cm,  fils 52 couleurs,  Dimensions de l'ouvrage terminé : 32.70 x 30.96 cm.;"<p><em><strong><span style=""font-size:16px;"">Kit de broderie à réaliser au point de croix compté,  demi point de croix,  point arrière,  sur une toile zweigart Aida bleu 6.3 points au cm,  les fils coton mouliné de Luca-S et DMC de 52 couleurs dont 14 mélanges triés sur carte,  (le dessin n'est pas imprimé sur la toile),  suivant le diagramme en couleurs,  explications fournie,  Dimensions de l'ouvrage terminé : 32.70 x 30.96 cm.<br />
Camp dans la forêt  P038  Ava.</span></strong></em><br />
<span style=""font-size:16px;"">vendu sans cadre.</span></p>";"Ava  P038; Ava  P038  Camp dans la foêt; Camp dans la forêt P038  Ava; La-brodeuse; Marque  Ava  P038; broderie; broderie  Ava  P038; broderie  Paysage; broderie  paysage de forêt; kit; kit  Ava  P038; kit point de croix  Ava  P038; kit point de croix  Paysage; point compté; point de croix";"Kit de broderie au point de croix compté;Le kit à broder comprend :;La toile zweigart Aida bleu 6.3 points au cm;Les fils coton mouliné de Luca-S et DMC 52 couleurs dont 14 mélanges triés sur carte;Une aiguille N°26 John James;Diagramme en couleurs;Explications en plusieurs langues dont le français;Dimensions de l'ouvrage terminé : 32.70 x 30.96 cm";300;1;Ava  P038  Camp dans la forêt  kit point de croix;Camp dans la forêt  P038 de Ava,  kit au point de croix compté,  toile zweigart Aida bleu 6.3 points au cm, fils 52 couleurs, ouvrage terminé : 32.70 x 30.96 cm;https://media.cdnws.com/_i/37812/m840-32859/1570/62/ava-p038-kit-point-de-croix-camp-dans-la-foret.jpeg;https://media.cdnws.com/_i/37812/m840-32857/900/60/ava-p038-kit-point-de-croix-camp-dans-la-foret-3.jpeg;https://media.cdnws.com/_i/37812/m840-32856/1802/59/ava-p038-kit-point-de-croix-camp-dans-la-foret-4.jpeg;https://media.cdnws.com/_i/37812/m840-32858/798/61/ava-p038-kit-point-de-croix-camp-dans-la-foret-5.jpeg;https://media.cdnws.com/_i/37812/m840-32855/298/58/ava-p038-kit-point-de-croix-camp-dans-la-foret-6.jpeg;Affiché;#90;Ava;#7;Kits  de  Broderie  par  Marque;#349;Ava;20;60;20;1
#6993;P038A;Ava;8436621350224;Camp dans la forêt  P038 A  Ava;Présentation d'un kit de broderie au point de croix compté,  toile zweigart Aida blanche 6.3 points au cm,  fils 52 couleurs,  Dimensions de l'ouvrage terminé : 32.70 x 30.96 cm.;"<p><em><strong><span style=""font-size:16px;"">Kit de broderie à réaliser au point de croix compté,  demi point de croix,  point arrière,  sur une toile zweigart Aida blanche 6.3 points au cm,  les fils coton mouliné de Luca-S et DMC 52 couleurs dont 14 mélanges triés sur carte,  (le dessin n'est pas imprimé sur la toile),  suivant le diagramme en couleurs,  explications fournie,  Dimensions de l'ouvrage terminé : 32.70 x 30.96 cm.<br />
Camp dans la forêt  P038 A  Ava.</span></strong></em><br />
<span style=""font-size:16px;"">vendu sans cadre.</span></p>";"Ava  P038 A; Camp dans la forêt  P038 A  Ava; La-brodeuse; Marque  Ava  P038 A; broderie; broderie  Ava  P038 A; broderie  Paysage; broderie  paysage  Forêt; broderie  paysage de forêt; kit; kit  Ava  P038 A; kit point de croix  Ava  P038 A; kit point de croix  Paysage; point compté; point de croix";"Kit de broderie au point de croix compté;Le kit à broder comprend :;La toile zweigart Aida blanche 6.3 points au cm;Les fils coton mouliné de Luca-S et DMC 52 couleurs dont 14 mélanges triés sur carte;Une aiguille N°26 John James;Diagramme en couleurs;Explications en plusieurs langues dont le français;Dimensions de l'ouvrage terminé : 32.70 x 30.96 cm";300;1;Ava  P038 A  Camp dans la forêt  kit point de croix;Camp dans la forêt  P038 A de Ava,  kit au point de croix compté,  toile zweigart Aida 6.3 points au cm,  fils 52 couleurs, ouvrage terminé : 32.70 x 30.96 cm;https://media.cdnws.com/_i/37812/m840-32849/3331/52/ava-p038a-kit-point-de-croix-camp-dans-la-foret.jpeg;https://media.cdnws.com/_i/37812/m840-32847/3460/50/ava-p038a-kit-point-de-croix-camp-dans-la-foret-4.jpeg;https://media.cdnws.com/_i/37812/m840-32850/992/53/ava-p038a-kit-point-de-croix-camp-dans-la-foret-3.jpeg;https://media.cdnws.com/_i/37812/m840-32848/1170/51/ava-p038a-kit-point-de-croix-camp-dans-la-foret-2.jpeg;https://media.cdnws.com/_i/37812/m840-32851/3831/54/ava-p038a-kit-point-de-croix-camp-dans-la-foret-1.jpeg;Affiché;#90;Ava;#7;Kits  de  Broderie  par  Marque;#349;Ava;20;60;20;1
#6992;P015;Ava;8436621350453;Cadeaux d automne  P015  Ava;Présentation d'un kit de broderie au point de croix compté,  toile zweigart Aida blanche 6.3 points au cm,  fils 41 couleurs,  Dimensions de l'ouvrage terminé : 24 x 12 cm.;"<p><strong><em><span style=""font-size:16px;"">Kit de broderie à réaliser au point de croix compté,  point arrière,  sur une toile zweigart Aida blanche 6.3 points au cm,  les fils coton mouliné de Luca-S et DMC de 41 couleurs dont 3 mélanges triés sur carte,  (le dessin n'est pas imprimé sur la toile),  suivant le diagramme en couleurs,  explications fournie,  Dimensions de l'ouvrage terminé : 24 x 12 cm.<br />
Cadeaux d'automne  P015  Ava .</span></em></strong><br />
<span style=""font-size:16px;"">vendu sans cadre.</span></p>";"Ava  P015; Ava  P015  Cadeaux d'automne; Cadeaux d'automne  P015  Ava; La-brodeuse; Marque  Ava  P015; broderie; broderie  Ava  P015; broderie  Paysage; kit; kit  Ava  P015; kit point de croix  Ava  P015; kit point de croix  Paysage; kit à broder; point compté; point de croix";"Kit de broderie au point de croix compté;Le kit à broder comprend :;La toile zweigart Aida blanche 6.3 points au cm;Les fils coton mouliné de Luca-S et DMC 41 couleurs dont 3 mélanges triés sur carte;Une aiguille N°26 de John James;Diagramme en couleurs;Explications en plusieurs langues dont le français;Dimensions de l'ouvrage terminé : 24 x 12 cm";160;1;Ava  P015  Cadeaux d automne  kit point de croix;Cadeaux d automne P015 de Ava,  kit au point de croix compté, toile zweigart Aida blanche 6.3 points au cm,  fils 41 couleurs, ouvrage terminé : 24 x 12 cm;https://media.cdnws.com/_i/37812/m840-32844/2174/47/ava-p015-kit-point-de-croix-cadeaux-d-automne.jpeg;https://media.cdnws.com/_i/37812/m840-32845/1871/48/ava-p015-kit-point-de-croix-cadeaux-d-automne-3.jpeg;https://media.cdnws.com/_i/37812/m840-32843/1712/46/ava-p015-kit-point-de-croix-cadeaux-d-automne-4.jpeg;https://media.cdnws.com/_i/37812/m840-32846/3795/49/ava-p015-kit-point-de-croix-cadeaux-d-automne-5.jpeg;https://media.cdnws.com/_i/37812/m840-32842/1740/45/ava-p015-kit-point-de-croix-cadeaux-d-automne-2.jpeg;Affiché;#90;Ava;#7;Kits  de  Broderie  par  Marque;#349;Ava;19,3;38;20;1
#6991;P008;Ava;8436621350040;Charme rural  P008 Ava;Présentation d'un kit de broderie au point de croix compté,  toile zweigart Aida blanche 6.3 points au cm,  fils 41 couleurs,  Dimensions de l'ouvrage terminé : 40.80 x 15.08 cm.;"<p><strong><em><span style=""font-size:16px;"">Kit de broderie à réaliser au point de croix compté,  point arrière,  sur une toile zweigart Aida blanche 6.3 points au cm,  les fils coton mouliné de Luca-S et DMC 41 couleurs dont 4 mélanges triés sur carte,  (le dessin n'est pas imprimé sur la toile),  suivant le diagramme en couleurs,  explications fournie,  Dimensions de l'ouvrage terminé : 40.80 x 15.08 cm .<br />
Charme rural  P008  Ava .</span></em></strong><br />
<span style=""font-size:16px;"">VENDU SANS CADRE.</span></p>";"Ava  P008; Ava  P008  Charme rural; Charme rural  P008 Ava; La-brodeuse; Marque  Ava  P008; broderie; broderie  Ava  P008; broderie  Paysage; kit; kit  AVA  P008; kit  Ava  P008; kit point de croix  Ava  P008; kit point de croix  Paysage; kit à broder; point compté; point de croix";"Kit de broderie au point de croix compté;Le kit à broder comprend :;La toile zweigart Aida blanche 6.3 points au cm;Les fils coton mouliné de Luca-S et DMC 41 couleurs dont 4 mélanges triés sur carte;Une aiguille à broder N°26 de John James;Diagramme en couleurs;Explications en plusieurs langues dont le français;Explications en plusieurs langues dont le français";230;1;AVA  P008  Charme rural  kit point de  croix;Charme rural  P008 de Ava;https://media.cdnws.com/_i/37812/m840-32837/2996/40/ava-p008-kit-de-point-croix-compte-charme-rural.jpeg;https://media.cdnws.com/_i/37812/m840-32836/3494/39/ava-p008-kit-de-point-croix-compte-charme-rural-3.jpeg;https://media.cdnws.com/_i/37812/m840-32838/3776/41/ava-p008-kit-de-point-croix-compte-charme-rural-4.jpeg;https://media.cdnws.com/_i/37812/m840-32840/3262/43/ava-p008-kit-de-point-croix-compte-charme-rural-2.jpeg;https://media.cdnws.com/_i/37812/m840-32839/865/42/ava-p008-kit-de-point-croix-compte-charme-rural-1.jpeg;Affiché;#90;Ava;#7;Kits  de  Broderie  par  Marque;#349;Ava;13,38;40,14;20;1
#6962;P022;Ava;8436621350095;Salle de couture  P022  Ava;Présentation d'un kit de broderie au point de croix compté,  toile zweigart Aida blanche 6.3 points au cm,  fils 69 couleurs,  Dimensions de l'ouvrage terminé : 32,5 x 32,5 cm.;"<p><span style=""font-size:16px;""><em><strong>Kit de broderie</strong></em> à réaliser <em><strong>au point de croix compté</strong></em>,  <em><strong>point arriére</strong></em>,  sur une <em><strong>toile zweigart Aida blanche 6.3 points au cm</strong></em>,  les <em><strong>fils coton mouliné de Luca-S et DMC de 69 couleurs</strong></em> dont <em><strong>9 mélanges triés sur carte</strong></em>,  une <em><strong>aiguille N°26</strong></em> John James,  (le dessin n'est pas imprimé sur la toile),  <em><strong>diagramme en couleurs</strong></em>,  <em><strong>explications</strong></em>,  <em><strong>Dimensions de l'ouvrage terminé : 32,5 x 32,5 cm .<br />
Salle de couture  P022  Ava .</strong></em></span><br />
<em><strong><span style=""font-size:16px;""><span style=""font-size:15px;"">vendu sans cadre.</span></span></strong></em></p>";"Ava  P022  Salle de couture; Ava  P022  kit point croix; La-brodeuse; Marque  Ava  P022; Salle de couture  P022  Ava; broderie; broderie  Ava  P022; broderie  Salle de couture; kit; kit  Ava  P022; kit point croix  Ava  P022; kit point croix  P022  Ava; kit point croix  broderie; kit à broder; point compté; point croix";"Kit de broderie au point de croix compté;Le kit à broder comprend :;La toile zweigart Aida blanche 6.3 points au cm;les fils coton mouliné de Luca-S et DMC de 69 couleurs dont 9 mélanges;Une aiguille N°26 John James;Diagramme en couleurs;Explications en plusieurs langues dont le français;Dimensions de l'ouvrage terminé : 32,5 x 32,5 cm";330;1;Ava  P022  Salle de couture  kit point ce croix;Salle de couture  P022  Ava,  kit au point de croix compté, toile zweigart Aida 6.3 points au cm, fils 69 couleurs, ouvrage terminé : 32,5 x 32,5 cm.;https://media.cdnws.com/_i/37812/m840-32568/3370/68/ava-p022-kit-point-de-croix-salle-de-couture.jpeg;https://media.cdnws.com/_i/37812/m840-32567/1801/67/ava-p022-kit-point-de-croix-salle-de-couture-3.jpeg;https://media.cdnws.com/_i/37812/m840-32565/2128/65/ava-p022-kit-point-de-croix-salle-de-couture-2.jpeg;https://media.cdnws.com/_i/37812/m840-32564/2943/64/ava-p022-kit-point-de-croix-salle-de-couture-1.jpeg;https://media.cdnws.com/_i/37812/m840-32566/389/66/ava-p022-kit-point-de-croix-salle-de-couture-4.jpeg;Affiché;#90;Ava;#7;Kits  de  Broderie  par  Marque;#349;Ava;24,7;74,1;20;1
#6961;P077;Ava;8436621350385;Hiboux guerriers  P077  Ava;Présentation d'un kit de broderie au point de croix compté,  toile zweigart Aida 6.3 points au cm,  fils 40 couleurs,  Dimensions de l'ouvrage terminé : 23,5 x 23,5 cm.;"<p><strong><em><span style=""font-size:16px"">Kit de broderie à réaliser au point de croix compté,  point arriére,  sur une toile zweigart Aida blanche 6.3 points au cm,  les fils coton mouliné de Luca-S et DMC 40 couleurs dont 5 mélanges triés sur carte,  une aiguille N°26 de John James,  (le dessin n'est pas imprimé sur la toile),  suivant le diagramme en couleurs,  explications fournie,  Dimensions de l'ouvrage terminé : 23,5 x 23,5 cm .</span></em></strong><br />
<em><strong><span style=""font-size:16px;"">Hiboux guerriers  P077  Ava .</span></strong></em><br />
<span style=""font-size:16px;""><span style=""font-size:15px;"">vendu sans cadre</span></span><em><strong><span style=""font-size:16px;"">.  </span></strong></em></p>";"Ava  P077; Ava  P077  kit point de croix; Hiboux guerriers  P077  Ava; La-brodeuse; Marque  Ava  P077  kit point croix; broderie; broderie  Ava  P077; broderie  Hiboux; kit; kit  P077  Ava; kit point croix  Hiboux; kit point croix  P077  Ava; kit point de croix  Ava  P077; kit à broder; point compté; point croix";"Kit de broderie au point de croix compté;Le kit à broder comprend :;La toile zweigart Aida blanche 6.3 points au cm;Les fils coton mouliné de Luca-S et DMC 40 couleurs dont 5 mélanges;Une aiguille N°26 de John James;Diagramme en noir et blanc;Explications en plusieurs langues dont le français;Dimensions de l'ouvrage terminé : 23,5 x 23,5 cm";210;1;Ava  P077  Hiboux guerriers  kit point croix;Hiboux guerriers  P077  Ava,  kit au point de croix compté,  toile zweigart Aida 6.3 points au cm,  fils 40 couleurs, ouvrage terminé : 23,5 x 23,5 cm;https://media.cdnws.com/_i/37812/m840-32572/37/72/ava-p077-kit-de-point-croix-compte-les-hiboux-guerriers.jpeg;https://media.cdnws.com/_i/37812/m840-33480/537/84/ava-p077-kit-de-point-croix-compte-les-hiboux-guerriers-5.jpeg;https://media.cdnws.com/_i/37812/m840-32569/1686/69/ava-p077-kit-de-point-croix-compte-les-hiboux-guerriers-1.jpeg;https://media.cdnws.com/_i/37812/m840-32573/693/73/ava-p077-kit-de-point-croix-compte-les-hiboux-guerriers-3.jpeg;https://media.cdnws.com/_i/37812/m840-32570/2199/70/ava-p077-kit-de-point-croix-compte-les-hiboux-guerriers-2.jpeg;Affiché;#90;Ava;#7;Kits  de  Broderie  par  Marque;#349;Ava;14,3;42,9;20;1
#6960;P030;Ava;8436621350163;Matin du café  P030  Ava;Présentation d'un kit de broderie au point de croix compté,  toile zweigart Aida blanche 6.3 points au cm,  fils 27 couleurs,  Dimensions de l'ouvrage terminé : 14,5 x 19 cm.;"<p><strong><em><span style=""font-size:16px;"">Kit de broderie à réaliser au point de croix compté,  point arrière,  sur une toile zweigart Aida blanche 6.3 points au cm,  les fils coton mouliné de Luca-S et DMC 27 couleurs dont 6 mélanges triés sur carte,  une aiguille N°26 de John James,  (le dessin n'est pas imprimé sur la toile),  suivant le diagramme en couleurs,  explications fournie,  Dimensions de l'ouvrage terminé : 14,5 x 19 cm .<br />
Matin du café  P030  Ava .</span></em></strong><br />
<span style=""font-size:15px;"">vendu sans cadre</span><strong><em><span style=""font-size:16px;"">.</span></em></strong></p>";"Ava P030; La-brodeuse; Matin du café  P030  Ava; Punto y Arte  P030  Matin du café; Punto y Arte  P030  broderie  enfant; broderie; broderie  Enfant; broderie  Punto y Arte  P030; kit; kit  Punto y Arte  P030; kit point de croix  Enfant; kit point de croix  Punto y Arte  P030; kit à broder; point compté; point croix";"Kit de broderie au point de croix compté;Le kit à broder comprend :;La toile zweigart Aida blanche 6.3 points au cm;Les fils coton mouliné de Luca-S et DMC 27 couleurs dont 6 mélanges;Diagramme en couleurs;Une aiguille N°26 de John James;Explications en plusieurs langues dont le français;Dimensions de l'ouvrage terminé : 14,5 x 19 cm";150;1;Ava  P030  Matin du café  kit point de croix;Matin du café P030 Ava,  kit au point de croix compté, toile zweigart Aida blanche 6.3 points au cm, fils 27 couleurs, ouvrage terminé : 14,5 x 19 cm;https://media.cdnws.com/_i/37812/m840-32580/594/80/ava-p030-kit-de-point-croix-compte-matin-de-boucles-et-de-cafe.jpeg;https://media.cdnws.com/_i/37812/m840-32579/1459/79/ava-p030-kit-de-point-croix-compte-matin-de-boucles-et-de-cafe-5.jpeg;https://media.cdnws.com/_i/37812/m840-32577/2848/77/ava-p030-kit-de-point-croix-compte-matin-de-boucles-et-de-cafe-1.jpeg;https://media.cdnws.com/_i/37812/m840-32576/1963/76/ava-p030-kit-de-point-croix-compte-matin-de-boucles-et-de-cafe-4.jpeg;https://media.cdnws.com/_i/37812/m840-32575/26/75/ava-p030-kit-de-point-croix-compte-matin-de-boucles-et-de-cafe-2.jpeg;Affiché;#90;Ava;#7;Kits  de  Broderie  par  Marque;#349;Ava;8,18;24,54;20;1
#6959;P006;Ava;8436621350026;Heure du café  P006  Ava;Présentation d'un kit de broderie au point de croix compté,  toile zweigart Aida blanche 6.3 points au cm,  Dimensions de l'ouvrage terminé : 14,6 x 19,7 cm.;"<p><strong><em><span style=""font-size:16px;"">Kit de broderie à réaliser au point de croix compté,  point arrière,  sur une toile zweigart Aida blanche 6.3 points au cm,  les fils coton mouliné de Luca-S et DMC 37 couleurs dont 6 mélanges triés sur carte,  une aiguille N°26 de John James,  (le dessin n'est pas imprimé sur la toile),  suivant le diagramme en couleurs,  explications fournie,  Dimensions de l'ouvrage terminé : 14,6 x 19,7 cm.<br />
Heure du café  P006  Ava .</span></em></strong><br />
<span style=""font-size:16px;""><span style=""font-size:15px;"">vendu sans cadre.</span></span></p>";"Ava  P006; Ava  P006  Heure du café; Ava  P006  broderie  enfant; Ava  P006  kit point croix; Heure du café  P006  Ava; La-Brodeuse; broderie; broderie  Ava  P006; broderie  Enfant; kit; kit  Ava  P006; kit point croix  Enfant; kit point de croix  Ava  P006; kit à broder; point compté; point croix";"Kit de broderie au point de croix compté;Le kit à broder comprend :;La toile zweigart Aida blanche 6.3 points au cm;les fils coton mouliné de Luca-S et DMC 37 couleurs dont 6 mélanges;Une aiguille N°26 de John James;Diagramme en couleurs;Explications en plusieurs langues dont le français;Dimensions de l'ouvrage terminé : 14,6 x 19,7 cm";180;0;Ava  P006  Heure du café  kit point de croix;Heure du café  P006  Ava,  kit au point de croix compté,  toile zweigart Aida blanche 6.3 points au cm, ouvrage terminé : 14,6 x 19,7 cm.;https://media.cdnws.com/_i/37812/m840-32584/2008/84/ava-p006-kit-de-point-croix-compte-heure-du-cafe.jpeg;https://media.cdnws.com/_i/37812/m840-32585/3660/85/ava-p006-kit-de-point-croix-compte-heure-du-cafe-3.jpeg;https://media.cdnws.com/_i/37812/m840-32582/584/82/ava-p006-kit-de-point-croix-compte-heure-du-cafe-5.jpeg;https://media.cdnws.com/_i/37812/m840-32583/3206/83/ava-p006-kit-de-point-croix-compte-heure-du-cafe-4.jpeg;https://media.cdnws.com/_i/37812/m840-32586/431/86/ava-p006-kit-de-point-croix-compte-heure-du-cafe-2.jpeg;Affiché;#90;Ava;#7;Kits  de  Broderie  par  Marque;#349;Ava;8,83;26,49;20;1
#6958;P075;Ava;8436621350323;Lapin magique en Automne  P075  Ava;Présentation d'un kit de broderie au point de croix compté,  toile zweigart Aida blanche 6.3 points au cm,  fils 39 couleurs,  Dimensions de l'ouvrage terminé : 16 x 15 cm.;"<p><strong><em><span style=""font-size:16px;"">Kit de broderie à réaliser au point de croix compté,  demi point croix,  point arrière,  sur une toile zweigart Aida blanche 6.3 points au cm,  les fils coton mouliné de Luca-S et DMC 39 couleurs dont 5 mélanges triés sur carte,  une aiguille N°26 de John James,  (le dessin n'set pas imprimé sur la toile),  suivant le diagramme en couleurs,  explications fournie,  Dimensions de l'ouvrage terminé : 16 x 15 cm.<br />
Lapin magique en Automne  P075  Ava .</span></em></strong><br />
<span style=""font-size:16px;""><span style=""font-size:15px;"">vendu sans cadre.  </span></span><strong><em><span style=""font-size:16px;"">  </span></em></strong></p>";"Ava  P075; Ava  P075  Lapin magique; Ava  P075  kit point de croix; Lapin magique en Automne  P075  Ava; Marque  Ava  P075  kit point croix; broderie; broderie  Ava  P075; broderie  Lapin; kit; kit  Ava  P075; kit point croix  Lapin; kit point de croix  Ava  P075; kit à broder; la-brodeuse; point compté; point croix";"Kit de broderie au point de croix compté;Le kit à broder comprend :;La toile zweigart Aida blanche 6.3 points au cm;Ls fils coton mouliné de Luca-S et DMC 39 couleurs dont 5 mélanges;Une aiguille N°26 de John James;Diagramme en couleurs;Explications en plusieurs langues dont le français;Dimensions de l'ouvrage terminé : 16 x 15 cm";150;1;Ava  P075  Lapin magique en Automne  kit point de croix;Lapin magique en Automne P075 Ava,  kit au point de croix compté, toile zweigart Aida 6.3 points au cm, fils 39 couleurs, ouvrage terminé : 16 x 15 cm.;https://media.cdnws.com/_i/37812/m840-33482/939/86/ava-p075-kit-de-point-croix-compte-lapin-magique-en-automne.jpeg;https://media.cdnws.com/_i/37812/m840-33484/2695/88/ava-p075-kit-de-point-croix-compte-lapin-magique-en-automne-6.jpeg;https://media.cdnws.com/_i/37812/m840-32588/2860/88/ava-p075-kit-de-point-croix-compte-lapin-magique-en-automne-4.jpeg;https://media.cdnws.com/_i/37812/m840-32590/1412/90/ava-p075-kit-de-point-croix-compte-lapin-magique-en-automne-3.jpeg;https://media.cdnws.com/_i/37812/m840-32587/3548/87/ava-p075-kit-de-point-croix-compte-lapin-magique-en-automne-1.jpeg;Affiché;#90;Ava;#7;Kits  de  Broderie  par  Marque;#349;Ava;6,8;20,4;20;1
#6957;P095;Ava;8436621350439;Petite souris  P095  Ava;Présentation d'un kit de broderie au point de croix compté,  toile zweigart écru 6.3 points au cm,  fils 26 couleurs,  Dimensions de l'ouvrage terminé : 20 x 20 cm.;"<p><strong><em><span style=""font-size:16px;"">Kit de broderie à réaliser au point de croix compté,  point arrière,  point nœud,  sur une toile zweigart Aida écru 6.3 points au cm,  les fils coton mouliné de Luca-S et DMC 26 couleurs dont 9 mélanges triés sur carte,  une aiguille N°26 de John James,  (le dessin n'est pas imprimé sur la toile),  suivant le diagramme en couleurs,  explications fournie,  Dimensions de l'ouvrage terminé : 20 x 20 cm .<br />
Petite souris  P095  Ava .</span></em></strong><br />
<span style=""font-size:16px;""><span style=""font-size:15px;"">vendu sans cadre.  </span></span><strong><em><span style=""font-size:16px;"">    </span></em></strong></p>";"Ava  P095; Ava  P095  Petite souris; Ava  P095  kit point de croix; La-Brodeuse; Petite souris  P095  Ava; Petite souris en broderie; broderie; broderie  Ava  P095; broderie  Petite souris; kit; kit  Ava  P095; kit point de croix  Ava  P095; kit point de croix  Petite souris; kit à broder; point compté; point croix";"Kit de broderie au point de croix compté;Le kit à broder comprend :;Explications en plusieurs langues dont le français;La toile zweigart Aida écru 6.3 points au cm;Les fils coton mouliné de Luca-S et DMC 26 couleurs dont 9 mélanges;Une aiguille N° 26 de John James;Diagramme en couleurs;Explications en plusieurs langues dont le français;Dimensions de l'ouvrage terminé : 20 x 20 cm";180;2;Ava  P095  Petite souris  kit point de croix compté;Petite souris  P095 de Ava,  kit au point de croix compté,  toile zweigart écru 6.3 points au cm,  fils 26 couleurs, ouvrage terminé : 20 x 20 cm;https://media.cdnws.com/_i/37812/m840-33474/2415/78/ava-p095-kit-de-point-croix-compte-petite-souris.jpeg;https://media.cdnws.com/_i/37812/m840-33475/1163/79/ava-p095-kit-de-point-croix-compte-petite-souris-7.jpeg;https://media.cdnws.com/_i/37812/m840-32596/1977/96/ava-p095-kit-de-point-croix-compte-petite-souris-5.jpeg;https://media.cdnws.com/_i/37812/m840-32597/2951/97/ava-p095-kit-de-point-croix-compte-petite-souris-1.jpeg;https://media.cdnws.com/_i/37812/m840-32594/3817/94/ava-p095-kit-de-point-croix-compte-petite-souris-2.jpeg;Affiché;#90;Ava;#7;Kits  de  Broderie  par  Marque;#349;Ava;11,04;33,12;20;1
